20501334279;ANTONIO LEON & ASOCIADOS S.A.C;NP LIMA;NP LIMA;VACANTE;BELLAVISTA;LIMA;PROV. CONST. DEL CALLAO;VACANTE;RAUL MARTINEZ PIEROLA;NO;FIJO_MOVIL
20501362045;TECNICONTROL S.A.;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;ALFONSO GARCIA GALVIS   ;SI;MOVIL
20501362150;GARCIA WERNHER Y CIA S EN C.;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;OCUPADO;JUAN MARIO PATI¥O CUARTAS   ;SI;FIJO_MOVIL
20501362255;VENTAS Y SERVICIOS  S.A.                                                                            ;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;BERNARDO JIMENEZ LOZANO   ;NO;FIJO
20501362360;LISTOS S.A.;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;OCUPADO;WILLIAM FERNANDO YARCE MAYA   ;SI;FIJO
20501362465;LABORALES MEDELLIN S.A.;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;OCUPADO;ARTURO CHOIS MALAGA   ;SI;MOVIL
20501362570;COMPAÑIA MANUFACTURERA ONIX S A;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;JOSE MANUEL LONDO¥O   ;NO;MOVIL
20501362675;INDUSTRIA DE MUEBLES DEL VALLE LTDA INVAL                             ;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;SIMON SENCHERMAN KOVALSKI   ;SI;FIJO_MOVIL
20501362780;INDUSTRIAS ZABRA S.A...                                                                              ;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;RODRIGO VALLEJO DELGADO   ;SI;FIJO
20501362885;ALUMINIO DEL PACIFICO S.A.                                            ;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;OCUPADO;AURA CECILIA GRAJALES MARIN   ;NO;MOVIL
20501362990;AGROPECUARIA BERGINIE S.A                                                                           ;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;JOHN MACCHI MEJIA   ;SI;FIJO_MOVIL
20501363095;COMERCIALIZADORA INTERNACIONAL PESQUEROS LTDA O C.I. COMERPES LTDA;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;OCUPADO;BRIAN ARMITAGE SALAZAR   ;SI;FIJO
20501363200;COMPAÑIA ATUNERA DEL PACIFICO S A                                    ;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;OCUPADO;CARLOS EDER QUINN   ;NO;FIJO
20501363305;SOCIEDAD AGROMARINA TUMACO LTDA                                       ;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;EFRAIN HERNANDEZ MEDINA   ;SI;MOVIL
20501363410;ESPUMAS SANTANDER LTDA                                                                              ;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;ALEJANDRO AMPLE ALCAYDE   ;SI;MOVIL
20501363515;INDUSTRIAS ALBERT LTDA.;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;ALVARO ENRIQUE HERRERA HERRERA   ;NO;FIJO_MOVIL
20501363620;INDUSTRIAL DE POLIETILENO LTDA;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;OCUPADO;SAUL GILINSKI   ;SI;FIJO
20501363725;NOVAMED S A;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;MARCO ANTONIO LEON TORRES   ;SI;MOVIL
20501363830;COMERCIALIZADORA INTERNACIONAL DE COLORANTES LTDA.;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;OCUPADO;LETICIA ISABEL CAVALLAZZI DE FASANELLI   ;NO;FIJO_MOVIL
20501363935;SIMONIZ S.A.;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;OCUPADO;CARLOS GUILLERMO CASTRO URUE¥A   ;SI;FIJO
20501364040;VICAR DE COLOMBIA S.A;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;GLORIA RUBIA LIEVANO CHARRY   ;SI;FIJO
20501364145;FIAMME S.A.;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;JOSE MANUEL RESTREPO FERNANDEZ   ;NO;MOVIL
20501364250;PROMOTORA DE PUBLICIDAD RADIAL S A;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;CARLOS ANTONIO ARCHBOLD CERON   ;SI;MOVIL
20501364355;MARITIMA PROVIDENCIA LTDA;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;OCUPADO;ALVARO VELEZ DE LA ROSA   ;SI;FIJO_MOVIL
20501364460;ALVARO VELEZ Y CIA LTDA.;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;DIEGO MAURICIO RUBIO ROMERO   ;NO;FIJO
20501364565;INVERSIONES ALBAIDA S.A.;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;OCUPADO;SINCO LTDA 809000248   ;SI;MOVIL
20501364670;SINCO LTDA S.C.A.                                                                                   ;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;OCUPADO;JESUS GALEANA MONTES   ;SI;FIJO_MOVIL
20501364775;DOW CORNING DE COLOMBIA S.A.;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;ROSARIO MAZUERA DE KLING   ;NO;FIJO
20501364880;RK Y M LTDA Y CIA S.EN C.                                                                           ;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;CARLOS FERNANDO GEDEON JUAN   ;SI;FIJO
20501364985;SUMAZARI S.A;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;JOSE NAPOLEON RUIZ CUBILLOS   ;SI;MOVIL
20501365090;DISTRIBUIDORA CALYPSO BOGOTA LTDA;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;OCUPADO;LUCILA ESCOBAR ARISTIZABAL   ;NO;MOVIL
20501365195;RUDESCO S.A.;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;DIANA VIDALES LARRARTE   ;SI;FIJO_MOVIL
20501365300;INVERSIONES Y NEGOCIOS S.A.                                                                         ;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;OCUPADO;JUAN DAVID RICO RESTREPO   ;SI;FIJO
20501365405;PROMOTORA DE PROYECTOS S. A.                                                                        ;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;OCUPADO;LUIS NORBERTO ARBOLEDA   ;NO;MOVIL
20501365510;LINHAMDAN ARBOLEDA & COMPANIA S EN C.;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;JUDITH JANE GILBERT DE LEAVER   ;SI;FIJO_MOVIL
20501365615;INVERSIONES VIENA S.A.;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;GIUSEPPE FASANELLI BEGGIO   ;SI;FIJO
20501365720;BEGOLE S.A.;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;ALLAN PEARSON   ;NO;FIJO
20501365825;SOUTH AMERICAN ENGINEERING INC;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;OCUPADO;MAURICIO SERRANO TORRES   ;SI;MOVIL
20501365930;DIGALI S.A.;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;LEONARDO KATZ STEIN   ;SI;MOVIL
20501366035;INVERITAKA LTDA;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;OCUPADO;HIPOLITO PINTO   ;NO;FIJO_MOVIL
20501366140;CORPORACION DE INVERSIONES Y CONSTRUCCIONES LTDA.                                                   ;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;OCUPADO;FRANCISCO JOSE HURTADO PEREZ   ;SI;FIJO
20501366245;GILBERTO HURTADO Y CIA. S.C.A.                                                                      ;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;FERNANDA ZAPATA GONZALEZ   ;SI;MOVIL
20501366350;COMPAÑIA COMERCIAL DE MAQUINARIA LTDA;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;GERMAN RESTREPO CASTRO   ;NO;FIJO_MOVIL
20501366455;RESTREPO CASTRO Y CIA S.C.S.;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;JAIRO UPEGUI HENAO   ;SI;FIJO
20501366560;AGROPECUARIA LOS LLANOS LIMITADA;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;OCUPADO;RAUL MATEUS BLANCO   ;SI;FIJO
20501366665;INCUBADORA DEL CENTRO S.A..;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;GUILLERMO RAMIREZ CABRALES   ;NO;MOVIL
20501366770;POLLOS DE SANTANDER POLLOSAN LTDA                                                                   ;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;OCUPADO;CARMENZA FINA DE VALLE   ;SI;MOVIL
20501366875;COMPAÑIA AEROFUMIGACIONES CALIMA S A;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;OCUPADO;NICOLAS LONDO¥O LEMA   ;SI;FIJO_MOVIL
20501366980;INVERSIONES CAMPOAMALIA S.A.;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;JONG BIN HONG   ;NO;FIJO
20501367085;LG INDUSTRIAL SYSTEMS DE COLOMBIA S A;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;ALVARO HERNAN MONTENEGRO DAZA   ;SI;MOVIL
20501367190;GRUPO EMPRESARIAL DE INVERSIONES Y CIA LTDA;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;INAMOTO KAZUSHIGE   ;SI;FIJO_MOVIL
20501367295;MITSUBISHI CORPORATION SUCURSAL EN COLOMBIA                           ;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;OCUPADO;ALVARO PE¥A GALVIS   ;NO;FIJO
20501367400;SAPUGA S.A.;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;ARTURO HARKER BORDA   ;SI;FIJO
20501367505;TINZUQUE LTDA;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;OCUPADO;ENRIQUE MAURICIO CASTILLA URICOHECHEA   ;SI;MOVIL
20501367610;FLORES SAN JUAN S.A. C.I.                                                                           ;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;OCUPADO;JUAN RICARDO MEJIA OTERO   ;NO;MOVIL
20501367715;SOCIEDAD DE COMERCIALIZACION INTERNACIONAL INDUAGRICOLA LIMITADA      ;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;RICHARD VAUGHAN RICAURTE   ;SI;FIJO_MOVIL
20501367820;FLORES HORIZONTE LTDA SOCIEDAD COMERCIALIZADORA                                                     ;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;HERNANDO PINZON OVALLE   ;SI;FIJO
20501367925;TURFIN S.A.                                                           ;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;JHON VANGHAN RICAURTE   ;NO;MOVIL
20501368030;CULTIVOS BUENAVISTA LTDA SOCIEDAD COMERCIALIZADORA INTERNACIONAL;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;OCUPADO;MAURICIO AGUIRRE SOTO   ;SI;FIJO_MOVIL
20501368135;SOCIEDAD DE COMERCIALIZACION INTTERNACIONAL PRODUCTOS EL CARTUCHO S.A.                              ;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;JAIME EDUARDO CABAL CABAL   ;SI;FIJO
20501368240;CABAL Y CIA LTDA;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;OCUPADO;JOSE MARIA BARRERO CORTES   ;NO;FIJO
20501368345;DESACOL S.A.                                                                                        ;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;OCUPADO;EDGARD BAHAMON HORTA   ;SI;MOVIL
20501368450;CONSORCIO DE SERVICIOS INTEGRADOS DE COMERCIO EXTERIOR CONSIMEX S.A.;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;EDUARDO MONROY BARRERA   ;SI;MOVIL
20501368555;COMPAÑIA COMERCIAL EL DORADO LTDA;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;NOHORA INES ALBORNOZ BELLO   ;NO;FIJO_MOVIL
20501368660;ITELCA LTDA;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;MIGUEL ANGEL ARBELAEZ OSSA   ;SI;FIJO
20501368765;DISTRIBUCIONES ARBELAEZ Y SIERRA SURTILINEAS DEL CARIBE Y CIA LTDA    ;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;OCUPADO;ESTHER VENTURA DE RENDON   ;SI;MOVIL
20501368870;LABORATORIOS PAULY PHARMACEUTICAL S.A                                                               ;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;ANA ROMELIA MUÑOZ DE REYES   ;NO;FIJO_MOVIL
20501368975;PRODUCTOS PARA CUERO PROCUR LTDA;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;OCUPADO;FRANCESCO LEGGIO LO CURTO   ;SI;FIJO
20501369080;SIMA QUIMICA COLOMBIA S.A.;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;OCUPADO;JUAN CARLOS MARTINEZ JIMENEZ   ;SI;FIJO
20501369185;TEXTILES AMERICA LTDA;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;JOSE GREGORIO HOYOS CRUZ   ;NO;MOVIL
20501369290;VENTAS INSTITUCIONALES LTDA;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;EDGAR CARDENAS RUIZ   ;SI;MOVIL
20501369395;SOLDADURAS MEGRIWELD S A;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;ERNESTO FORERO LUQUE   ;SI;FIJO_MOVIL
20501369500;TEJIDOS LONDRES LTDA;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;OCUPADO;HECTOR GUILLERMO VARGAS RODRIGUEZ   ;NO;FIJO
20501369605;ALMACEN SANITARIO LTDA;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;PIERRE HENDRIX   ;SI;MOVIL
20501369710;COMPAÑIA COMERCIAL CURACAO DE COLOMBIA S A;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;OCUPADO;PATRICIO LUGARI CASTRILLON   ;SI;FIJO_MOVIL
20501369815;COMPAÑIA COLOMBIANA DE QUIMICOS S.A.                                  ;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;OCUPADO;PEDRO MANUEL DUQUE R.   ;NO;FIJO
20501369920;TECNO INGENIERIA LTDA;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;PABLO ENRIQUE BONILLA GOMEZ   ;SI;FIJO
20501370025;BOGOFORMA LTDA.;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;BENJAMIN MENDEZ MENDEZ   ;SI;MOVIL
20501370130;FERRETERIA MULTIALAMBRES LTDA                                                                       ;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;LUIS EFREN SOTO GONZALEZ   ;NO;MOVIL
20501370235;ZULUAGA & SOTO CIA LTDA                                                                             ;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;OCUPADO;VERA PATRICIA HEILBRON ANDRADE   ;SI;FIJO_MOVIL
20501370340;TRANSFORMADORES DE COLOMBIA LTDA.;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;PEDRO LUIS MAYORGA   ;SI;FIJO
20501370445;MASTER ELECTRICO DEL VALLE LTDA.;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;OCUPADO;FERNANDO GONZALEZ LOZANO   ;NO;MOVIL
20501370550;REPRESENTACIONES FERCON LTDA.;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;OCUPADO;ALVARO GONZALEZ SISTAC   ;SI;FIJO_MOVIL
20501370655;ASISTENCIA TECNICA DE MATERIALES PARA LA CONSTRUCCION LTDA            ;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;LIBARDO MU¥OZ HERNANDEZ   ;SI;FIJO
20501370760;ALMACEN DENTAL - ALDENTAL S.A.                                                                      ;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;GABRIEL JAIME DE JESUS MOLINA DIAZ   ;NO;FIJO
20501370865;DISTRIBUIDORA TROPITODO LIMITADA                                      ;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;MARIA VICTORIA RESTREPO DE RESTREPO   ;SI;MOVIL
20501370970;INVERSIONES EL CARMEN S.C.A.                                                                        ;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;OCUPADO;EDUARDO ANTONIO CARDONA CARDONA   ;SI;MOVIL
20501371075;NUTRIABONOS LTDA;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;WILLIAM ISMAEL MORALES MOGOLLON   ;NO;FIJO_MOVIL
20501371180;W M COMPUTADORES Y ELECTRONICA LTDA;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;OCUPADO;JOSE MANUEL SUSO DOMINGUEZ   ;SI;FIJO
20501371285;PROALIMENTOS LIMITADA                                                                               ;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;OCUPADO;CLAUDIO SERRANO GOMEZ   ;SI;MOVIL
20501371390;ALMACENAMIENTOS FARMACEUTICOS ESPECIALIZADOS ALFARES LTDA;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;CAMILO NORIEGA MEJIA   ;NO;FIJO_MOVIL
20501371495;DROGUERIA ULTRAMAR S. A.;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;LUIS HERNANDO HERNANDEZ PATI¤O   ;SI;FIJO
20501371600;FERROALUMINIOS LTDA                                                                                 ;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;JOSE LEANDRO GUZMAN ARROYO   ;SI;FIJO
20501371705;SUPRA S.A.;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;OCUPADO;CARLOS JOSE GOMEZ URIBE   ;NO;MOVIL
20501371810;DISTRICONDOR LIMITADA;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;SANTIAGO BANCALARI TERZI   ;SI;MOVIL
20501371915;AUTOMARKET LIMITED;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;OCUPADO;JUAN MANUEL GARCIA BELTRAN   ;SI;FIJO_MOVIL
20501372020;GARCILLANTAS S.A.                                                                                   ;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;OCUPADO;EDUARDO AVILA NAVARRETE   ;NO;FIJO
20501372125;ALCIAUTOS LTDA;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;JAIME ALBERTO AREVALO PERDOMO   ;SI;MOVIL
20501372230;AUTO ANDROMEDA S.A;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;CARLOS FELIPE ROPERO EUSE   ;SI;FIJO_MOVIL
20501372335;PROCAR INVERSIONES S EN C S;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;CLAUDIA MARIA GOMEZ RENDON   ;NO;FIJO
20501372440;AUTOMAYOR S A;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;OCUPADO;JOSELIN GUTIERREZ   ;SI;FIJO
20501372545;DISTRIBUIDORA DE RODAMIENTOS LTDA;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;OCEAN BORRERO   ;SI;MOVIL
20501372650;OBYCO S.A.                                                                                          ;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;OCUPADO;ARTURO MANTILLA CONSUEGRA   ;NO;MOVIL
20501372755;TOLIMOTOS LIMITADA;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;OCUPADO;IGNACIO DURAN ARIAS   ;SI;FIJO_MOVIL
20501372860;CONSTRUCTORA BOSQUE DE LOS REYES S.A. ;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;RAMIRO ALBERTO PEREZ RESTREPO   ;SI;FIJO
20501372965;LATINOAMERICANA DE CONSTRUCCIONES S.A.;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;SANTIAGO ALBERTO BOTERO IRIARTE   ;NO;MOVIL
20501373070;INVERSIONES CONJUNTO M DE Y S.A.                                                                    ;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;MICHIO MAKINO   ;SI;FIJO_MOVIL
20501373175;MARUBENI CORPORATION SUCURSAL COLOMBIA;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;OCUPADO;ROBERTO GALANTE HERRERA   ;SI;FIJO
20501373280;R & A GALANTE HERRERA LTDA;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;JAIME JOSE DURAN MONTERROSA   ;NO;FIJO
20501373385;ISAAC Y DURAN LTDA;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;OCUPADO;GLORIA AFANDOR VILLEGAS   ;SI;MOVIL
20501373490;INGENIERIA 79 S.A.;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;OCUPADO;MARCOS FISBOIN R.   ;SI;MOVIL
20501373595;PROMOCIONES FUTURA S.A.;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;LUIS ALBERTO ORTIZ REY   ;NO;FIJO_MOVIL
20501373700;ORTIZ REY INGENIEROS LTDA;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;ARMANDO DE JESUS ACOSTA SANCHEZ   ;SI;FIJO
20501373805;CONSRUCTORA  A&C  S.A.                                                ;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;ALFONSO GARCIA GALVIS   ;SI;MOVIL
20501373910;GREGA LTDA                                                                                          ;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;OCUPADO;FERNANDO AREVALO DE BOECK   ;NO;FIJO_MOVIL
20501374015;COCO COMPAÑIA DE CONSTRUCCIONES LTDA                                                           ;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;NEFTALI ALFONSO CARDOZO CHAPARRO   ;SI;FIJO
20501374120;INDUSTRIAL DE MEZCLAS ASFALTICA LTDA;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;OCUPADO;LUIS EDUARDO ORDO¥EZ CARDOZO   ;SI;FIJO
20501374225;ORDOÑEZ CARDENAS Y CIA LTDA INGENIEROS CONTRATISTAS CONSTRUCTORES                                  ;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;OCUPADO;ALVARO SAMPER SALCEDO   ;NO;MOVIL
20501374330;TRIANON S.A.;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;ALLAN PEARSON   ;SI;MOVIL
20501374435;PETROLEUM TUBULAR INSPECCION INC. SUCURSAL DE COLOMBIA;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;ALVARO ESCOBAR RESTREPO   ;SI;FIJO_MOVIL
20501374540;FUNDICION ESCOBAR S.A.                                                ;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;BENJAMIN VILLEGAS JIMENEZ   ;NO;FIJO
20501374645;VILLEGAS ASOCIADOS S A                                                         ;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;OCUPADO;CAMILO SANCHEZ COLLINS   ;SI;MOVIL
20501374750;ZETTA COMUNICADORES LIMITADA;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;FERNANDO PE¥A SAAVEDRA   ;SI;FIJO_MOVIL
20501374855;CARTOPEL S.A.;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;OCUPADO;RODRIGO REVOREDO CHOCANO   ;NO;FIJO
20501374960;YASAKI METREX S.A.;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;OCUPADO;HERNANDO VASQUEZ SILVA   ;SI;FIJO
20501375065;FEPCO ZONA FRANCA S.A.                                                ;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;JOSE EUSEBIO MORENO PINEDA   ;SI;MOVIL
20501375170;RAPISCOL S.A                                                                                        ;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;MOUSSA KHOUDARI NESSIM   ;NO;MOVIL
20501375275;TEXTILES WAMSUTTA LTDA.;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;GONZALO CADAVID HENAO   ;SI;FIJO_MOVIL
20501375380;DISTRIBUIDORA DE CONFECCIONES Y TEXTILES DISCONYTEX LTDA;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;OCUPADO;AUGUSTO GABRIEL RUIZ RUIZ   ;SI;FIJO
20501375485;SERRANO GOMEZ PRETECOR LTDA.;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;EDGAR POSADA HENAO   ;NO;MOVIL
20501375590;PREMOLDA LTDA;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;OCUPADO;HUMBERTO VANEGAS RAMIREZ   ;SI;FIJO_MOVIL
20501375695;PRODUCTOS ESPECIALES DE CONCRETO S A;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;OCUPADO;JOSE ALFONSO PE¥A PE¥A   ;SI;FIJO
20501375800;TRIMCO S.A.                                                           ;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;HERNANDO MONTAGUT MONTAGUT   ;NO;FIJO
20501375905;DITE S.A.;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;JESUS MARIA CALVO CALVO   ;SI;MOVIL
20501376010;GRUPO INDUCILEMAN LTDA.;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;JORGE ERNESTO CORONADO ORJUELA   ;SI;MOVIL
